Country,Population,ISO-ALPHA-3,Latitude,Longitude,date
Aruba,106830,ABW,12.52111,-69.968338,2024-04-25
Afghanistan,40241986,AFG,33.93911,67.709953,2024-04-25
Angola,32884815,AGO,-11.202692,17.873887,2024-04-25
Anguilla,13457,AIA,18.220554,-63.068615,2024-04-25
Åland Islands,29471,ALA,60.250716,20.374146,2024-04-25
Albania,2839385,ALB,41.153332,20.168331,2024-04-25
Andorra,77308,AND,42.546245,1.601554,2024-04-25
United Arab Emirates,9896069,ARE,23.424076,53.847818,2024-04-25
Argentina,45396450,ARG,-38.416097,-63.616672,2024-04-25
Armenia,2965085,ARM,40.069099,45.038189,2024-04-25
American Samoa,55227,ASM,-14.270972,-170.132217,2024-04-25
Antarctica,1000,ATA,-75.250973,-0.071389,2024-04-25
French Southern Territories,400,ATF,-49.280366,69.348557,2024-04-25
French Southern and Antarctic Lands,400,ATF,-49.280366,69.348557,2024-04-25
Antigua and Barbuda,97983,ATG,17.060816,-61.796428,2024-04-25
Australia,25699641,AUS,-25.274398,133.775136,2024-04-25
Austria,8921849,AUT,47.516231,14.550072,2024-04-25
Azerbaijan,10115120,AZE,40.143105,47.576927,2024-04-25
Burundi,11897408,BDI,-3.373056,29.918886,2024-04-25
Belgium,11563270,BEL,50.503887,4.469936,2024-04-25
Benin,12130369,BEN,9.30769,2.315834,2024-04-25
"Bonaire, Sint Eustatius and Saba",26002,BES,12.183333,-68.233333,2024-04-25
Burkina Faso,20912578,BFA,12.238333,-1.561593,2024-04-25
Bangladesh,164777884,BGD,23.684994,90.356331,2024-04-25
Bulgaria,6930744,BGR,42.733883,25.48583,2024-04-25
Bahrain,1702467,BHR,25.930414,50.637772,2024-04-25
Bahamas,393454,BHS,25.03428,-77.39628,2024-04-25
The Bahamas,393480,BHS,25.03428,-77.39628,2024-04-25
Bosnia and Herzegovina,3282241,BIH,43.915886,17.679076,2024-04-25
Belarus,9404598,BLR,53.709807,27.953389,2024-04-25
Belize,397808,BLZ,17.189877,-88.49765,2024-04-25
Bermuda,63941,BMU,32.321384,-64.75737,2024-04-25
Bolivia,11678876,BOL,-16.290154,-63.588653,2024-04-25
Brazil,212681082,BRA,-14.235004,-51.92528,2024-04-25
Barbados,287546,BRB,13.193887,-59.543198,2024-04-25
Brunei,437721,BRN,4.535277,114.727669,2024-04-25
Brunei Darussalam,437745,BRN,4.535277,114.727669,2024-04-25
Bhutan,772045,BTN,27.514162,90.433601,2024-04-25
Burma,54441068,BUR,21.913965,95.956223,2024-04-25
Myanmar,54440073,MMR,21.913965,95.956223,2024-04-25
Botswana,2352970,BWA,-22.328474,24.684866,2024-04-25
Central African Republic,4831876,CAF,6.611111,20.939444,2024-04-25
Canada,38025512,CAN,56.130366,-106.346771,2024-04-25
Cocos (Keeling) Islands,544,CCK,-12.164165,96.870956,2024-04-25
Switzerland,8659255,CHE,46.818188,8.227512,2024-04-25
Chile,19124265,CHL,-35.675147,-71.542969,2024-04-25
China,1373694399,CHN,35.86166,104.195397,2024-04-25
Côte d'Ivoire,26389957,CIV,7.539989,-5.54708,2024-04-25
Cameroon,26558160,CMR,7.369722,12.354722,2024-04-25
Congo,5659604,COG,-0.228021,15.827659,2024-04-25
Cook Islands,18110,COK,-21.236736,-159.777671,2024-04-25
Colombia,50907904,COL,4.570868,-74.297333,2024-04-25
Comoros,869995,COM,-11.875001,43.872219,2024-04-25
Cape Verde,556327,CPV,16.002082,-24.013197,2024-04-25
Costa Rica,5097062,CRI,9.748917,-83.753428,2024-04-25
Cuba,11331943,CUB,21.521757,-77.781167,2024-04-25
Curaçao,155079,CUW,12.186111,-68.989444,2024-04-25
Christmas Island,2072,CXR,-10.447525,105.690449,2024-04-25
Cayman Islands,65758,CYM,19.513469,-80.566956,2024-04-25
Cyprus,1207994,CYP,35.126413,33.429859,2024-04-25
Czech Republic,10705561,CZE,49.817492,15.472962,2024-04-25
Czechia,10703391,CZE,49.817492,15.472962,2024-04-25
Germany,83279270,DEU,51.165691,10.451526,2024-04-25
Djibouti,988428,DJI,11.825138,42.590275,2024-04-25
Dominica,10852498,DMA,15.414999,-61.370976,2024-04-25
Denmark,5834525,DNK,56.26392,9.501785,2024-04-25
Dominican Republic,10854376,DOM,18.735693,-70.162651,2024-04-25
Algeria,44722899,DZA,28.033886,1.659626,2024-04-25
Ecuador,17653121,ECU,-1.831239,-78.183406,2024-04-25
Egypt,102381001,EGY,26.820553,30.802498,2024-04-25
Eritrea,5354287,ERI,15.179384,39.782334,2024-04-25
Western Sahara,511033,ESH,24.215527,-12.885834,2024-04-25
Spain,47375669,ESP,40.463667,-3.74922,2024-04-25
Estonia,1331758,EST,58.595272,25.013607,2024-04-25
Ethiopia,115025649,ETH,9.145,40.489673,2024-04-25
Finland,5533156,FIN,61.92411,25.748151,2024-04-25
Fiji,896915,FJI,-16.578193,179.414413,2024-04-25
Falkland Islands,2564,FLK,-51.796253,-59.523613,2024-04-25
Falkland Islands (Malvinas),2564,FLK,-51.796253,-59.523613,2024-04-25
France,67426656,FRA,46.227638,2.213749,2024-04-25
Faroe Islands,48895,FRO,61.892635,-6.911806,2024-04-25
Micronesia,115083,FSM,7.425554,150.550812,2024-04-25
"Micronesia, Federated States of",115076,FSM,7.425554,150.550812,2024-04-25
Gabon,2227127,GAB,-0.803689,11.609444,2024-04-25
Northern Ireland,67248303,GB-NIR,54.7,-6.7,2024-04-25
United Kingdom,67244498,GBR,55.378051,-3.435973,2024-04-25
United Kingdom of Great Britain and Northern Ireland,67255929,GBR,55.378051,-3.435973,2024-04-25
Georgia,3715707,GEO,42.315407,43.356892,2024-04-25
Guernsey,63037,GGY,49.465691,-2.585278,2024-04-25
Ghana,31089496,GHA,7.946527,-1.023194,2024-04-25
Gibraltar,33706,GIB,36.137741,-5.345374,2024-04-25
Guinea,1403863,GIN,9.945587,-9.696645,2024-04-25
Guadeloupe,400354,GLP,16.995971,-62.067641,2024-04-25
Gambia,2418114,GMB,13.443182,-15.310139,2024-04-25
The Gambia,2417692,GMB,13.443182,-15.310139,2024-04-25
Guinea-Bissau,1968916,GNB,11.803749,-15.180413,2024-04-25
Equatorial Guinea,1403837,GNQ,1.650801,10.267895,2024-04-25
Greece,10721878,GRC,39.074208,21.824312,2024-04-25
Grenada,112569,GRD,12.262776,-61.604171,2024-04-25
Greenland,56397,GRL,71.706936,-42.604303,2024-04-25
Guatemala,16866558,GTM,15.783471,-90.230759,2024-04-25
French Guiana,254697,GUF,3.933889,-53.125782,2024-04-25
Guam,168871,GUM,13.444304,144.793731,2024-04-25
Guyana,786940,GUY,4.860416,-58.93018,2024-04-25
Hong Kong,7504811,HKG,22.396428,114.109497,2024-04-25
Honduras,9909739,HND,15.199999,-86.241905,2024-04-25
Croatia,4049429,HRV,45.1,15.2,2024-04-25
Haiti,11408237,HTI,18.971187,-72.285215,2024-04-25
Hungary,9754744,HUN,47.162494,19.503304,2024-04-25
Indonesia,273653005,IDN,-0.789275,113.921327,2024-04-25
Isle of Man,85082,IMN,54.236107,-4.548056,2024-04-25
India,1380589832,IND,20.593684,78.96288,2024-04-25
British Indian Ocean Territory,3001,IOT,-6.343194,71.876519,2024-04-25
Ireland,67251111,IRL,53.41291,-8.24389,2024-04-25
Iran,84033307,IRN,32.427908,53.688046,2024-04-25
Iraq,40243060,IRQ,33.223191,43.679291,2024-04-25
Iceland,366599,ISL,64.963051,-19.020835,2024-04-25
Israel,9221800,ISR,31.046051,34.851612,2024-04-25
Italy,59580792,ITA,41.87194,12.56738,2024-04-25
Jamaica,2962586,JAM,18.109581,-77.297508,2024-04-25
Jersey,100854,JEY,49.214439,-2.13125,2024-04-25
Jordan,10207688,JOR,30.585164,36.238414,2024-04-25
Japan,125910591,JPN,36.204824,138.252924,2024-04-25
Kazakhstan,18766174,KAZ,48.019573,66.923684,2024-04-25
Kenya,53797877,KEN,-0.023559,37.906193,2024-04-25
Kyrgyzstan,6594766,KGZ,41.20438,74.766098,2024-04-25
Cambodia,16728517,KHM,12.565679,104.990963,2024-04-25
Kiribati,119509,KIR,-3.370417,-168.734039,2024-04-25
Saint Kitts and Nevis,53223,KNA,17.357822,-62.782998,2024-04-25
South Korea,51811116,KOR,35.907757,127.766922,2024-04-25
"Korea, Republic of",51812502,KOR,35.907757,127.766922,2024-04-25
Kuwait,4272362,KWT,29.31166,47.481766,2024-04-25
Laos,7279769,LAO,19.85627,102.495496,2024-04-25
Lao People's Democratic Republic,7280009,LAO,19.85627,102.495496,2024-04-25
Lebanon,6828958,LBN,33.854721,35.862285,2024-04-25
Liberia,5060442,LBR,6.428055,-9.429499,2024-04-25
Libya,6875214,LBY,26.3351,17.228331,2024-04-25
Saint Lucia,183715,LCA,13.909444,-60.978893,2024-04-25
Liechtenstein,38153,LIE,47.166,9.555373,2024-04-25
Sri Lanka,21930909,LKA,7.873054,80.771797,2024-04-25
Lesotho,2143393,LSO,-29.609988,28.233608,2024-04-25
Lithuania,2796071,LTU,55.169438,23.881275,2024-04-25
Luxembourg,632561,LUX,49.815273,6.129583,2024-04-25
Latvia,1902552,LVA,56.879635,24.603189,2024-04-25
Macau,649630,MAC,22.198745,113.543873,2024-04-25
Macao,649716,MAC,22.198745,113.543873,2024-04-25
Saint Martin (French part),38678,MAF,18.082502,-63.051991,2024-04-25
Morocco,36928585,MAR,31.791702,-7.09262,2024-04-25
Monaco,39265,MCO,43.750298,7.412841,2024-04-25
Moldova,2619179,MDA,47.411631,28.369885,2024-04-25
"Moldova, Republic of",2619421,MDA,47.411631,28.369885,2024-04-25
Madagascar,27708404,MDG,-18.766947,46.869107,2024-04-25
Maldives,540786,MDV,3.202778,73.22068,2024-04-25
Mexico,128991044,MEX,23.634501,-102.552784,2024-04-25
Marshall Islands,59229,MHL,7.131474,171.184478,2024-04-25
North Macedonia,2078101,MKD,41.608635,21.745275,2024-04-25
Mali,20261097,MLI,17.570692,-3.996166,2024-04-25
Malta,525558,MLT,35.937496,14.375416,2024-04-25
Montenegro,622050,MNE,42.708678,19.37439,2024-04-25
Mongolia,3279995,MNG,46.862496,103.846656,2024-04-25
Northern Mariana Islands,57583,MNP,17.33083,145.38469,2024-04-25
Mozambique,31271154,MOZ,-18.665695,35.529562,2024-04-25
Mauritania,4652374,MRT,21.00789,-10.940835,2024-04-25
Montserrat,4925,MSR,16.742498,-62.187366,2024-04-25
Martinique,378442,MTQ,14.641528,-61.024174,2024-04-25
Mauritius,1266319,MUS,-20.348404,57.552152,2024-04-25
Malawi,19140975,MWI,-13.254308,34.301525,2024-04-25
Malaysia,32380091,MYS,4.210484,101.975766,2024-04-25
Mayotte,227049,MYT,-12.8275,45.166244,2024-04-25
Namibia,2542022,NAM,-22.95764,18.49041,2024-04-25
New Caledonia,272116,NCL,-20.904305,165.618042,2024-04-25
Niger,206236377,NER,17.607789,8.081666,2024-04-25
Norfolk Island,2303,NFK,-29.040835,167.954712,2024-04-25
Nigeria,206244195,NGA,9.081999,8.675277,2024-04-25
Nicaragua,6627667,NIC,12.865416,-85.207229,2024-04-25
Niue,1470,NIU,-19.054445,-169.867233,2024-04-25
Netherlands,16663675,NLD,52.132633,5.291266,2024-04-25
Norway,5381992,NOR,60.472024,8.468946,2024-04-25
Nepal,29150070,NPL,28.394857,84.124008,2024-04-25
Nauru,10840,NRU,-0.522778,166.931503,2024-04-25
New Zealand,5086636,NZL,-40.900557,174.885971,2024-04-25
Oman,19295029,OMN,21.512583,55.923255,2024-04-25
Pakistan,221011956,PAK,30.375321,69.345116,2024-04-25
Panama,4317125,PAN,8.537981,-80.782127,2024-04-25
Pitcairn Islands,56,PCN,-24.703615,-127.439308,2024-04-25
Pitcairn,56,PCN,-24.703615,-127.439308,2024-04-25
Peru,32986940,PER,-9.189967,-75.015152,2024-04-25
Philippines,109627880,PHL,12.879721,121.774017,2024-04-25
Palau,18102,PLW,7.51498,134.58252,2024-04-25
Papua New Guinea,8950862,PNG,-6.314993,143.95555,2024-04-25
Poland,37968581,POL,51.919438,19.145136,2024-04-25
Puerto Rico,3195510,PRI,18.220833,-66.590149,2024-04-25
North Korea,25791649,PRK,40.339852,127.510093,2024-04-25
Portugal,10310262,PRT,39.399872,-8.224454,2024-04-25
Paraguay,7136670,PRY,-23.442503,-58.443832,2024-04-25
"Palestine, State of",4805532,PSE,31.952162,35.233154,2024-04-25
French Polynesia,281078,PYF,-17.679742,-149.406843,2024-04-25
Qatar,2882296,QAT,25.354826,51.183884,2024-04-25
Réunion,841491,REU,-21.115141,55.536384,2024-04-25
Zimbabwe,14871666,ZWE,-19.015438,29.154857,2024-04-25
Romania,19294451,ROU,45.943161,24.96676,2024-04-25
Russian Federation,144168226,RUS,61.52401,105.318756,2024-04-25
Russia,144165230,RUS,61.52401,105.318756,2024-04-25
Rwanda,12959825,RWA,-1.940278,29.873888,2024-04-25
Saudi Arabia,34828803,SAU,23.885942,45.079162,2024-04-25
Sudan,43872429,SDN,12.862807,30.217636,2024-04-25
Senegal,16751118,SEN,14.497401,-14.452362,2024-04-25
Singapore,5689084,SGP,1.352083,103.819836,2024-04-25
South Georgia and the South Sandwich Islands,30,SGS,-54.429579,-36.587909,2024-04-25
"Saint Helena, Ascension and Tristan da Cunha",53217,SHN,-24.143474,-10.030696,2024-04-25
Saint Helena,53222,SHN,-24.143474,-10.030696,2024-04-25
Svalbard and Jan Mayen,2563,SJM,77.553604,23.670272,2024-04-25
Solomon Islands,687245,SLB,-9.64571,160.156194,2024-04-25
Sierra Leone,7980869,SLE,8.460555,-11.779889,2024-04-25
El Salvador,6490005,SLV,13.794185,-88.89653,2024-04-25
San Marino,33953,SMR,43.94236,12.457777,2024-04-25
Somalia,15902390,SOM,5.152149,46.199616,2024-04-25
Saint Pierre and Miquelon,6071,SPM,46.941936,-56.27111,2024-04-25
Serbia,6911267,SRB,44.016521,21.005859,2024-04-25
South Sudan,11200184,SSD,8.0,30.0,2024-04-25
São Tomé and Príncipe,219273,STP,0.18636,6.613081,2024-04-25
Sao Tome and Principe,219275,STP,0.18636,6.613081,2024-04-25
Suriname,586957,SUR,3.919305,-56.027783,2024-04-25
Slovakia,5461418,SVK,48.669026,19.699024,2024-04-25
Slovenia,2101305,SVN,46.151241,14.995463,2024-04-25
Sweden,10359661,SWE,60.128161,18.643501,2024-04-25
Eswatini,1160890,SWZ,-26.522503,31.465866,2024-04-25
Swaziland,1160753,SWZ,-26.522503,31.465866,2024-04-25
Sint Maarten (Dutch part),40829,SXM,18.04258,-63.056017,2024-04-25
Seychelles,98517,SYC,-4.679574,55.491977,2024-04-25
Syria,17509193,SYR,34.802075,38.996815,2024-04-25
Syrian Arab Republic,17508283,SYR,34.802075,38.996815,2024-04-25
Turks and Caicos Islands,38737,TCA,21.694025,-71.797928,2024-04-25
Chad,16435679,TCD,15.454166,18.732207,2024-04-25
Togo,8283580,TGO,8.619543,0.824782,2024-04-25
Thailand,69831947,THA,15.870032,100.992541,2024-04-25
Tajikistan,9542210,TJK,38.861034,71.276093,2024-04-25
Tokelau,1411,TKL,-8.967363,-171.855881,2024-04-25
Turkmenistan,6034935,TKM,38.969719,59.556278,2024-04-25
Timor-Leste,1319126,TLS,-8.874217,125.727539,2024-04-25
Tonga,105759,TON,-21.178986,-175.198242,2024-04-25
Trinidad and Tobago,1400325,TTO,10.691803,-61.222503,2024-04-25
Tunisia,11824816,TUN,33.886917,9.537499,2024-04-25
Turkey,84384801,TUR,38.963745,35.243322,2024-04-25
Tuvalu,11797,TUV,-7.109535,177.64933,2024-04-25
Taiwan,23516890,TWN,23.69781,120.960515,2024-04-25
Tanzania,59771081,TZA,-6.369028,34.888822,2024-04-25
"Tanzania, United Republic of",59763697,TZA,-6.369028,34.888822,2024-04-25
Uganda,45764826,UGA,1.373333,32.290275,2024-04-25
Ukraine,44162112,UKR,48.379433,31.16558,2024-04-25
Uruguay,3475197,URY,-32.522779,-55.765835,2024-04-25
United States of America,329687204,USA,37.09024,-95.712891,2024-04-25
United States,300,USA,37.09024,-95.712891,2024-04-25
Uzbekistan,34252628,UZB,41.377491,64.585262,2024-04-25
Vatican City,451,VAT,41.902916,12.453389,2024-04-25
Vatican City State,451,VAT,41.902916,12.453389,2024-04-25
Holy See,451,VAT,41.902916,12.453389,2024-04-25
Saint Vincent and the Grenadines,111012,VCT,12.984305,-61.287228,2024-04-25
Venezuela,28451718,VEN,6.42375,-66.58973,2024-04-25
British Virgin Islands,30251,VGB,18.420695,-64.639968,2024-04-25
United States Virgin Islands,106344,VIR,18.335765,-64.896335,2024-04-25
Viet Nam,97387223,VNM,14.058324,108.277199,2024-04-25
Vietnam,97383905,VNM,14.058324,108.277199,2024-04-25
Vanuatu,307318,VUT,-15.376706,166.959158,2024-04-25
Wallis and Futuna,11756,WLF,-13.768752,-177.156097,2024-04-25
Samoa,198520,WSM,-13.759029,-172.104629,2024-04-25
Yemen,29840020,YEM,15.552727,48.516388,2024-04-25
South Africa,59336237,ZAF,-30.559482,22.937506,2024-04-25
Zambia,18392935,ZMB,-13.133897,27.849332,2024-04-25
